Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,Blank_prep_no_IS_Pos_0uL,Luca140818_lipid_Pos_co_culture_1,Luca140818_lipid_Pos_co_culture_2,Luca140818_lipid_Pos_co_culture_3,Luca140818_lipid_Pos_co_culture_4,Luca140818_lipid_Pos_co_culture_5,Luca140818_lipid_Pos_hela_1,Luca140818_lipid_Pos_hela_2,Luca140818_lipid_Pos_hela_3,Luca140818_lipid_Pos_hela_4,Luca140818_lipid_Pos_hela_5,Luca140818_lipid_Pos_nih_1,Luca140818_lipid_Pos_nih_2,Luca140818_lipid_Pos_nih_3,Luca140818_lipid_Pos_nih_4,Luca140818_lipid_Pos_nih_5
15871,14.544,896.76636,TG 54:6|TG 18:2_18:2_18:2,[M+NH4]+,adduct linked to 15501_[M+2H]+,1,True,14.02,896.7702,C57H98O6,TG,HBOQXIRUPVQLKX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)CCCCCCCC=CCC=CCCCCC,410,True,True,True,,False,False,null,null,93.6,99.8,7.1,71.9,100,833.5,Luca140818_lipid_Pos_hela_2,896.7677:6158596 897.77105:8078133 898.77441:3992089,67.05373:142991 69.06944:71049 71.0722:6205 71.08467:24878 73.04596:3344 79.05365:65088 81.06899:228524 83.04807:4884 83.08464:60486 85.10053:12269 86.09586:111344 91.05249:54805 93.06889:106971 95.04768:12583 95.08456:189650 97.064:17183 97.10015:45564 97.92141:6874 98.98331:4491 99.07959:3467 104.10526:4187 105.0693:38060 107.08469:53162 109.10065:89031 111.07942:3870 111.11607:12732 117.06937:16443 119.08493:40636 121.10088:64609 123.11669:46656 124.99912:60608 125.09589:5115 129.06876:4111 131.08546:17171 133.10104:34911 135.11656:52961 137.13257:13985 139.11113:3873 143.08417:4897 145.09886:14454 146.98047:3207 147.11584:21393 149.13187:20921 157.09959:5100 159.11545:4910 161.13177:24631 163.14668:12550 167.05447:5010 171.11469:6194 173.13057:4443 175.1468:12594 177.16267:5125 184.07343:442362 201.16441:11546 245.23474:5869 263.24457:6621 265.25739:4628 299.06512:3836 301.05698:3657 305.207:3139 311.25858:4182 549.48334:3089 550.48657:4577 575.48987:3569 597.48584:3307 599.49823:40394 746.01282:3442,428220,6261709,5918924,5961414,6148196,6483438,4553688,6158596,5667100,6610400,5448688,7569661,10802018,14141640,12563646,10276431
16201,15.373,918.84509,TG 55:2|TG 17:0_18:1_20:1,[M+NH4]+,similar chromatogram in higher mz_16539,0.438,True,15.27,918.84839,C58H108O6,TG,SYUSUQJTEKOQOE-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC)CCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,22,85.5,100,404.01,Luca140818_lipid_Pos_hela_4,918.84509:6625439 919.84844:8357949 920.8518:3738072,65.03831:5629 67.05373:177760 68.55449:6599 69.06891:215781 71.04832:6533 71.08475:105422 79.05374:56416 81.06904:303380 83.08469:252987 85.06404:16879 85.10052:98192 86.09586:3375 91.05303:4556 93.06895:76949 95.08461:414636 97.06399:6237 97.1003:191598 99.07958:6130 107.0848:64110 109.10069:218017 111.07941:11628 111.11614:74498 113.09419:11745 121.10089:110559 123.11547:81296 125.13171:15077 127.11201:4314 135.11664:103987 137.13229:26550 139.11111:4133 149.13042:46277 151.14758:15527 163.14665:13440 165.16185:13711 177.16264:5333 191.1783:3477 239.24745:12908 247.25056:16270 265.25772:39770 275.27899:6365 293.2858:14435 339.28552:5600 470.56744:3620 577.50903:22498 591.53564:51205 603.53351:37615 605.54596:16510 617.53595:11813 619.56659:103475 631.56152:33921 645.57654:20865 721.72784:3792 886.74017:3827 918.76617:15274,13536,6940846,7884131,5191678,7297228,4871314,4612186,5981112,5963678,6625439,5037382,975504,1035815,1022445,909710,782902
16182,15.139,916.84027,TG 55:3|TG 18:1_18:1_19:1,[M+NH4]+,ion correlated with 16180,0.438,True,14.94,916.83282,C58H106O6,TG,ASJJOPLGTKDUEX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,93.6,100,18.6,83.1,100,339.46,Luca140818_lipid_Pos_co_culture_4,916.83972:4437992 917.84307:6053403 918.84643:3810985,67.05373:174792 69.0689:230922 71.04829:11965 71.08463:59429 79.05369:73611 81.06902:309592 83.08469:233114 85.06402:13805 85.10046:40633 91.053:16536 93.06885:130996 95.04852:15082 95.08461:374836 97.06396:13485 97.10027:193660 99.07954:13925 105.06921:5124 107.08472:79169 109.10065:176435 111.07937:18972 111.11615:53588 113.0953:13922 119.08488:4583 121.10091:172003 123.11675:55700 125.09583:4063 125.13167:5477 127.11061:11485 135.11671:117123 137.13258:22774 139.11107:12053 149.13026:47115 151.14754:13313 153.12503:6748 163.14661:15885 165.1618:12547 167.1425:4169 177.1626:5182 191.17824:5985 205.20268:4086 225.05563:3541 247.25211:23065 251.24413:4652 261.26245:4369 265.25711:52182 279.27289:13507 339.2854:19572 415.13419:3320 589.5174:14028 603.53137:59617 603.71246:4390 617.5387:101782 631.55505:7257 643.5567:4010 679.75079:3717 829.4823:3341 916.7699:79440,6536,4509592,3624460,3634852,4437992,3123706,6160417,8652904,8404384,8290656,8700017,1439046,1616338,1855674,1565563,675103
16245,15.108,921.78253,TG 55:3|TG 18:1_18:1_19:1,[M+Na]+,adduct linked to 16180_[M+NH4]+; adduct linked to 16184_[M+NH4]+,0.812,True,14.94,921.78821,C58H106O6,TG,ASJJOPLGTKDUEX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,34.3,70.8,100,120.08,Luca140818_lipid_Pos_hela_1,921.78168:1504349 922.78503:2147818 923.78839:550582,67.05375:21581 68.31179:2710 69.06937:33678 79.05371:6111 81.06894:28243 83.0849:25027 84.30637:2422 86.09589:3091 93.0689:14658 95.08471:38317 97.10065:19987 97.92142:12781 107.08482:6501 109.10063:23038 111.11609:2806 121.10098:15183 122.25957:2561 123.11678:3910 135.11674:6439 167.63768:2648 186.58888:2620 192.61089:2858 226.97667:3379 256.74222:3151 265.25742:5870 501.28415:2837 603.52991:5993 617.53766:18258 625.50201:4362 639.5188:10920 764.37811:3166 921.79242:38263,0,940917,841121,920662,960465,746521,1504349,2139202,1973276,2009057,2050544,363654,482865,522144,358975,378851
16452,16.192,936.88757,TG 56:0|TG 16:0_16:0_24:0,[M+NH4]+,,1,True,16.53,936.89539,C59H114O6,TG,MGQHTRNJHGXXET-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,92.3,99.8,25.7,80.2,100,46.2,Luca140818_lipid_Pos_nih_1,936.88776:361618 937.89111:492562 938.89447:166229,67.0537:13782 69.06887:10406 69.23251:4451 71.08476:30446 76.58795:2396 81.06906:28202 83.08468:18049 85.10036:24937 95.08466:39424 97.10029:10726 98.52994:2712 109.10076:23518 119.98367:3122 123.11675:6124 429.74265:3162 551.50476:4355 635.59424:2874 663.61975:11151 721.24988:3021,223978,578072,652913,775981,617887,607275,495587,576966,430522,519500,423322,361618,589185,500888,369164,246706
16390,15.505,932.85907,TG 56:2|TG 16:0_18:1_22:1,[M+NH4]+,ion correlated with 912; ion correlated with 2394; adduct linked to 16473_[M+Na]+; adduct linked to 16475_[M+Na]+,0.938,True,15.45,932.86407,C59H110O6,TG,DSGUAGSLOJNCIC-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,22.9,88.4,100,23363.9,Luca140818_lipid_Pos_hela_1,932.85919:14213169 933.86254:23258330 934.8659:8002800,67.05373:279289 69.06943:376808 71.04832:7976 71.08471:251108 79.0537:92616 81.06902:539751 83.08469:458621 85.0639:29001 85.1005:220156 91.05304:14600 93.06882:125063 95.04855:14092 95.08459:710411 97.06391:24749 97.10023:390484 99.07958:17065 99.11607:12800 103.67634:3786 105.06822:5049 107.08478:97132 109.10064:399788 111.07941:22511 111.11598:138744 113.09511:32503 121.10094:185292 123.11677:142511 125.09587:4469 125.13171:21819 127.11066:6845 135.11661:152078 137.13246:69281 139.14847:5380 141.12643:6910 149.13219:61771 151.14766:25910 153.12689:7826 163.14574:36229 165.16187:20785 167.14256:4816 177.16266:12814 184.07361:12766 205.19997:5660 219.22145:6361 221.23642:4539 227.33383:3674 237.23143:4277 239.24763:31520 247.24936:26266 265.25681:58506 267.27264:7439 275.27466:13935 293.28534:37852 303.30411:4004 313.27371:6433 321.31143:13073 339.28552:7011 349.34439:5536 367.32141:6908 395.34766:5172 549.48511:26085 577.51416:89643 603.52979:20139 605.54779:110396 631.55719:49512 633.57928:159604 659.58563:86712 661.59735:13173 729.58966:3961,58756,12394356,12797151,11696979,13993708,12193924,14213169,19577858,18977302,18285026,16805820,3668895,6323333,4797410,4485880,3808794
16430,15.222,935.7984,TG 56:3|TG 18:1_18:1_20:1,[M+Na]+,adduct linked to 16369_[M+NH4]+; adduct linked to 15672_[M+H-H2O]+,0.688,True,15.13,935.80377,C59H108O6,TG,QXMHHXQBBKDSSL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,33.3,65.4,100,364.82,Luca140818_lipid_Pos_co_culture_4,935.79803:2867920 936.80138:4415341 937.80474:2760756,67.05372:41505 69.06934:41473 71.08467:6796 72.42691:2532 79.05383:25205 81.06896:51612 83.08459:48301 85.1005:12348 91.05301:13509 93.06873:31993 95.04765:3126 95.08458:73127 97.06396:4506 97.10032:37912 97.92964:5831 98.49003:3289 104.77358:2664 105.06922:17152 107.08477:14149 109.10039:30812 111.11604:14397 117.06934:3063 119.08489:4887 121.10057:36831 123.11672:12713 131.0854:4622 135.11642:26123 149.13034:12302 167.05441:3238 197.00005:2796 247.25052:3469 265.25729:12954 284.48898:3284 497.65216:2770 603.53101:23189 625.50757:19988 631.55859:31419 653.54205:35430 731.9317:2994 855.21985:3530 935.80737:75396,0,2905278,2573865,2563247,2867920,2814901,5056898,6684534,7280075,6560086,6716472,995088,681919,1135526,697947,756500
16409,15.054,933.7804,TG 56:4|TG 18:0_18:1_20:3,[M+Na]+,adduct linked to 16348_[M+NH4]+; adduct linked to 16350_[M+NH4]+,0.125,True,14.83,933.78821,C59H106O6,TG,JRSOEXBBHGXQPU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCCCCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,100,100,43.5,69.5,100,92.02,Luca140818_lipid_Pos_nih_3,933.7804:1626463 934.78375:1908242 935.78711:658042,65.65613:2359 67.05354:19288 69.06886:16738 69.23797:4361 71.08469:12341 72.04311:2538 79.05369:11489 81.069:30450 83.08467:18747 85.10052:5192 85.25637:2783 93.06882:20868 95.0843:42262 97.10028:15888 105.06924:3914 107.08479:11556 109.10069:14119 110.5086:2953 111.11606:2961 117.06815:2846 121.10094:17993 123.11674:4387 135.1167:4277 145.10051:3696 178.10133:2436 354.01736:2690 547.98352:2625 605.54596:5241 627.52484:11010 629.54266:11231 649.51367:11781 651.5282:13853 677.53741:11957 933.77612:57794,0,1286789,1116731,1165682,1432320,1286088,673215,157651,1004322,73521,1329857,1449974,2047223,1626463,1571521,1440746
16350,15.093,928.83105,TG 56:4|TG 18:1_18:1_20:2,[M+NH4]+,adduct linked to 16093_[M+H]+; adduct linked to 16409_[M+Na]+,0.188,True,14.78,928.83282,C59H106O6,TG,SQBMPFCSSGSZFV-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCC=CCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,13.3,81.7,100,855.38,Luca140818_lipid_Pos_nih_2,928.83105:10932177 929.8344:13820230 930.83776:6802570,65.0378:4104 67.05371:192872 69.06941:143067 71.04831:5537 71.08468:60381 79.05368:90019 81.06898:276216 83.04876:4707 83.08464:148721 85.06403:12388 85.10042:49638 91.05257:44983 92.05682:7033 93.06888:141041 95.04853:11432 95.08457:329019 96.08804:4853 97.06398:15626 97.10027:104511 97.92139:16915 99.07957:5519 105.0693:33708 107.0848:88314 109.10063:142419 111.07939:13921 111.11607:40591 113.09532:6694 117.06934:7329 119.08503:34147 121.10086:129345 123.11688:54104 125.09586:5671 125.1317:4569 131.08542:18467 133.10126:26879 135.11659:89592 137.13254:20772 139.1111:5422 141.12642:3432 145.09883:11676 147.11575:18269 148.11949:3803 149.13202:36731 151.14757:13328 153.12686:3402 161.13152:13665 163.14664:17865 165.16385:3945 173.13054:5018 175.14676:5600 177.16263:15569 179.17937:3734 185.13231:4257 189.16336:4988 191.17827:5862 203.18509:4412 227.89731:5045 247.25053:7148 265.25803:22192 286.11633:3536 291.27139:12401 317.28494:3782 339.28549:15427 341.29807:3309 577.51172:6986 601.50958:6658 603.52887:25772 605.56006:4109 629.54669:54309 631.57025:4616 657.5802:4001,9331,6328482,6483286,6725586,7600434,7727402,6952020,7900022,8251788,7574131,7840504,8101106,10932177,8901540,8506528,6439167
16323,14.958,926.80847,TG 56:5|TG 18:1_18:1_20:3,[M+NH4]+,adduct linked to 16377_[M+Na]+; adduct linked to 16379_[M+Na]+,0.875,True,14.56,926.81708,C59H104O6,TG,XSHMZQHXHKCIMM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCC=CCC=CCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,91.4,99.9,13,83.8,100,1278.46,Luca140818_lipid_Pos_co_culture_4,926.80939:11509738 927.81274:15722182 928.8161:5862468,65.03779:4160 67.05369:166952 69.06939:133518 71.04829:3466 71.08478:32370 73.04593:3319 79.05367:120086 81.06899:233663 82.07176:5147 83.08462:133015 85.06402:3495 85.10048:28295 86.09508:2797 91.05224:58947 92.05597:4019 93.06882:158304 94.0725:3096 95.04852:19782 95.08457:258573 96.08802:4373 97.06396:13352 97.10023:85134 99.07955:14785 105.04368:5695 105.06911:65003 107.08479:110098 109.10063:116508 110.10307:3233 111.07937:11380 111.11616:22422 113.0953:4864 113.52108:3097 117.06932:20083 119.08495:42583 121.10087:139746 123.11646:43145 125.09451:4523 126.85815:2878 131.08516:46817 133.10002:27658 135.11662:95359 137.13251:14985 142.88301:3249 143.08411:3215 145.10048:24377 147.11572:18933 149.13208:32177 150.13559:2998 151.14754:12531 153.12505:3207 157.09952:4048 159.11539:17873 161.13148:12348 163.14662:31167 165.16382:3481 167.0544:7535 171.11461:3925 173.13049:15975 175.14673:4424 177.1626:4511 185.13226:4069 187.14851:4959 189.16331:4187 191.17824:6229 201.16432:7099 225.05244:4794 227.0544:5020 239.10703:4074 247.25049:11555 265.25726:16927 271.24545:6667 285.01312:5597 289.2543:20123 299.06497:4361 339.2854:12783 433.5791:2950 500.53946:3443 517.17462:3155 603.53253:30942 627.52625:44685 880.83331:4222,7619,11295556,9047800,11515768,11509738,13947371,4620416,5634885,5707568,6374286,5896120,18120128,24784790,23002734,21653578,15434985
16379,14.929,931.7663,TG 56:5|TG 18:1_18:1_20:3,[M+Na]+,adduct linked to 16323_[M+NH4]+,0.875,True,14.56,931.77252,C59H104O6,TG,XSHMZQHXHKCIMM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCC=CCC=CCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,39.8,68.6,100,1213.83,Luca140818_lipid_Pos_nih_1,931.76544:2816558 932.76879:3694229 933.77215:1731050,67.0537:16442 69.06887:14333 69.23962:4014 71.08469:6528 79.0537:6530 81.06897:24568 83.08468:13687 85.10052:5013 91.05304:2761 93.06888:15829 95.0844:19724 97.10029:4548 98.23281:3414 105.06924:3929 107.0848:5110 109.09961:6363 119.08492:3587 121.10094:4885 123.11675:3445 135.11671:3794 149.1321:3794 156.36253:2954 350.43704:2842 411.6503:3072 537.66718:3373 577.51184:4522 579.95496:3113 625.51666:3998 627.52484:4157 647.47729:3139 649.51373:15029 653.53625:3891 675.51776:4715 931.77307:38309,0,1470333,1283255,1611190,1591161,1708423,672365,1006968,856978,835170,691052,2816558,3835288,3753084,3166498,2778866
16763,16.177,962.9068,TG 58:1|TG 16:0_18:0_24:1,[M+NH4]+,adduct linked to 16841_[M+Na]+; adduct linked to 16842_[M+Na]+; adduct linked to 16843_[M+Na]+,0.938,True,16.47,962.91101,C61H116O6,TG,NZERSCBBKRCTSW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCCCCC=CCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,31.5,84,100,135.37,Luca140818_lipid_Pos_nih_5,962.90747:560803 963.91082:715521 964.91418:338433,67.0537:5871 69.0694:12212 69.2336:2774 69.23687:3297 71.08469:23637 81.06879:29679 83.08481:25993 85.10052:14691 93.06887:4681 95.08457:42374 97.10025:20305 99.60459:2548 109.10062:22085 123.11544:4942 135.1167:3256 137.13254:2827 163.31281:3187 529.71478:3088 551.5047:3268 579.53119:4858 661.6134:3995 689.62439:12804 885.18915:3351,18176,1594566,1816780,1606244,1781563,1594496,1198805,2362491,1509542,2061632,1459690,771826,1155963,1148128,825945,560803
16747,15.841,960.89606,TG 58:2|TG 16:0_18:1_24:1,[M+NH4]+,adduct linked to 16794_[M+Na]+,0.188,True,15.98,960.89539,C61H114O6,TG,AQSCWFJEOVTYLU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCCCCC=CCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,19.2,89.2,100,249.23,Luca140818_lipid_Pos_co_culture_4,960.89606:4370423 961.89941:6735046 962.90277:2151672,67.05377:22640 67.16059:37729 69.0694:18252 71.08468:23053 78.08327:2609 79.05368:4351 80.62149:2616 81.06909:41789 81.97875:2952 83.08482:29963 85.1005:10125 88.78052:2794 93.06886:12263 95.08458:45400 97.09996:27629 102.3592:3166 109.10065:32467 111.11604:4977 121.09966:5287 123.11543:10013 124.74885:2700 135.11667:12218 170.05162:2794 203.03111:2766 351.96024:2811 577.51166:4509 661.59723:6187 687.61877:3641 938.8761:3428,12842,4988054,4686136,4162756,4370423,2206198,4933022,6990836,6043335,6591280,5263402,58443,1935413,883100,1465137,683777
16794,15.809,965.84723,TG 58:2|TG 16:0_18:1_24:1,[M+Na]+,adduct linked to 16747_[M+NH4]+; adduct linked to 16745_[M+NH4]+; adduct linked to 16744_[M+NH4]+,0.938,True,15.98,965.85083,C61H114O6,TG,AQSCWFJEOVTYLU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCCCCC=CCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,37.1,74.6,100,107.12,Luca140818_lipid_Pos_co_culture_3,965.84576:1109557 966.84911:1416935 967.85247:705562,67.05369:12080 68.89603:6158 69.0694:16901 71.08468:10971 73.04594:5597 81.06872:22982 83.08456:21273 85.1005:5074 91.05626:32957 93.06886:5809 95.08441:28875 97.10027:15993 109.10066:16696 121.10092:6643 123.11673:5808 126.6132:3072 135.11668:4265 149.04401:3047 153.19337:2630 158.6405:2742 167.05447:23849 223.07372:3652 225.05566:13576 239.10706:11238 265.25729:3990 299.06012:6792 452.12936:3433 577.51172:5074 599.49951:3965 661.59723:11798 683.58313:4882 687.61884:5114 694.12982:3228 709.59705:2988 771.74744:3005 924.6853:3174 965.84338:51422,0,1101592,1114704,1109557,1120869,1155235,1369931,1520282,1384002,1487158,1426922,542123,733758,834394,552410,423898
16724,15.502,958.87891,TG 58:3|TG 18:1_18:1_22:1,[M+NH4]+,ion correlated with 19882; ion correlated with 17363; ion correlated with 10808; ion correlated with 948; ion correlated with 2971; ion correlated with 1488; ion correlated with 2176; ion correlated with 1872; ion correlated with 2236; adduct linked to 16774_[M+Na]+,0.938,True,15.55,958.8797,C61H112O6,TG,TUJAWJCRCOOMQU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCC=CCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,18.1,78.4,100,13163.27,Luca140818_lipid_Pos_co_culture_3,958.87811:4290712 959.88146:9217066 960.88482:3331172,67.05373:34172 67.87894:2733 69.0689:45062 71.08468:6683 79.05368:15704 81.06903:54513 83.0847:41472 85.1005:7164 93.06873:29134 95.08459:79431 97.06306:4293 97.10031:39276 107.08478:16850 109.10074:34844 109.89516:2538 111.11604:13407 121.10107:26394 123.11673:11718 135.11668:15940 149.13206:5815 166.80075:3058 294.79901:2911 352.36771:3090 390.73495:3330 508.29861:3155 580.53821:3427 603.52966:5403 637.46777:4779 659.58411:17119,5181,4812616,5003787,4290712,5401239,4628678,7731370,10185374,9468958,8780550,9437640,1407906,2507681,1884145,1742970,1411953
16713,15.283,956.85577,TG 58:4|TG 18:1_18:1_22:2,[M+NH4]+,,0.75,True,15.18,956.86407,C61H110O6,TG,MLHXDLRLDMFNPU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,91.5,100,18.2,83.7,100,224.37,Luca140818_lipid_Pos_hela_5,956.85596:3010270 957.85931:4502479 958.86267:1374973,67.05368:57649 69.06947:48006 71.08469:11026 71.72803:2551 79.05365:30723 81.06902:95856 83.08473:67763 85.06405:3569 85.10052:10580 91.05304:16740 93.06892:35768 95.04855:3673 95.08459:112802 95.80368:2627 97.064:2965 97.10033:41843 105.06925:14164 107.08472:24547 109.10053:48803 111.11607:15288 115.20905:2772 119.08493:5355 121.10084:37903 123.11546:18799 133.10004:5066 135.11638:40270 137.13104:6620 147.11577:5535 149.13037:6907 163.14667:3144 184.07356:25600 227.39236:3641 229.55205:2995 265.26147:4603 279.06949:2922 292.76721:2935 350.62378:2793 405.23001:3102 452.54926:3042 603.52979:13505 657.56641:19732,8502,2211026,1832764,1961842,2081591,2503482,2553395,3503971,3060682,3480432,3010270,1833669,2600977,1331652,2221757,1454863
16733,15.119,959.79852,TG 58:5|TG 18:0_18:1_22:4,[M+Na]+,,0.75,True,14.98,959.80377,C61H108O6,TG,XXQLXVNLMLDWDQ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCCCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,100,100,44.9,70.8,100,93.72,Luca140818_lipid_Pos_nih_2,959.79462:1266425 960.79797:1664146 961.80133:898108,67.0537:14616 69.06941:7012 71.08469:5392 76.06422:2643 79.05302:3823 81.06485:2413 81.06875:20123 83.08468:14636 85.10052:5233 88.06911:3377 88.80434:2558 91.05303:13506 93.06888:14542 95.08459:18608 97.10028:12635 99.25568:2511 100.0996:2715 105.06924:5000 107.08479:5597 109.10069:14434 113.59458:2682 116.7193:2596 117.06936:3059 119.08492:3803 121.10094:4595 133.10002:3762 135.1167:4753 147.11577:3578 149.1321:3250 365.87659:2893 577.30121:3405 605.54596:3994 627.52484:5149 653.53619:3254 655.55353:4944 675.53442:4779 677.53741:13365 755.96851:3068 866.77057:3318 959.80182:47445,0,639449,509066,716605,505928,1006548,237465,364410,274184,183373,201291,872703,1266425,1174973,1579971,871089
16655,14.952,952.82507,TG 58:6|TG 18:1_18:1_22:4,[M+NH4]+,,0.938,True,14.71,952.83282,C61H106O6,TG,MLZUUSCOTWOREA-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC=CCC=CCC=CCC=CCC)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,92.5,99.9,8.9,84.1,100,1269.64,Luca140818_lipid_Pos_hela_1,952.8255:3274556 953.82885:4219424 954.83221:2422490,67.05365:79310 67.88587:3129 69.0694:54352 71.08479:22477 79.05363:53366 80.9473:5875 81.06894:136449 83.08463:73074 85.10054:19780 91.05247:51825 93.06879:76062 95.04856:14362 95.08452:127405 97.10024:39357 99.0796:3856 103.72144:3372 105.06916:44820 107.0847:40736 109.10055:63365 111.11608:14522 117.06938:19350 119.08471:39913 121.10081:61833 123.11692:20913 129.06877:4416 131.08524:32778 133.10089:23342 135.11661:39618 137.13258:5579 143.08418:3485 145.10054:18064 147.1158:11911 149.1304:18381 151.14584:3159 157.09959:5020 159.11546:19782 161.13156:5837 163.1467:3443 167.05449:3393 171.1147:10735 173.13058:4702 180.03334:2758 185.13237:3541 188.48903:2947 199.14723:3466 203.18515:3692 204.34947:2946 214.55298:3458 225.05576:4774 247.25063:3444 265.25742:7022 285.01328:3857 299.06024:6239 359.0235:3040 511.19174:3104 603.52991:10728 653.53638:14127 867.73981:6132,0,8663286,6842758,8461364,8833366,10309839,3274556,3881264,3689848,4124872,4130028,12352675,17279176,15963576,14410478,9959354
